4_0;90229869376_10154795609714377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just tried to enter code to get £20 from a £60 shop online  Typical it didn t work  I then contacted Sainsburys by online chat was given another code and surprise surprise that didn t work either. Why do stores give out supposedly discount codes when they never work Really really annoying  So basically I shall shop elsewhere 😪;2016-04-30T19:07:13+0000;10154795609714377_10154795700239377;pageowner;1;Sorry Helen. Can you PM a snap of the voucher please? Thanks, Danny.;2016-04-30T19:56:03+0000;0
4_1;90229869376_10154795609714377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just tried to enter code to get £20 from a £60 shop online  Typical it didn t work  I then contacted Sainsburys by online chat was given another code and surprise surprise that didn t work either. Why do stores give out supposedly discount codes when they never work Really really annoying  So basically I shall shop elsewhere 😪;2016-04-30T19:07:13+0000;10154795609714377_10154795740394377;dfe631e80c62c11b5592a20f305564f573e5f7b0;1;I took a picture of the online chat is this ok?;2016-04-30T20:13:59+0000;0
4_2;90229869376_10154795609714377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just tried to enter code to get £20 from a £60 shop online  Typical it didn t work  I then contacted Sainsburys by online chat was given another code and surprise surprise that didn t work either. Why do stores give out supposedly discount codes when they never work Really really annoying  So basically I shall shop elsewhere 😪;2016-04-30T19:07:13+0000;10154795609714377_10154796026364377;pageowner;1;Hi Helen, certain items can cause the voucher to be unusable as there are terms and conditions associated with it and items such as spirits, liqueur and tobacco among others cannot be purchased. Can you send us a pic of both sides of the vouchers? Ryan.;2016-04-30T22:27:37+0000;0
4_3;90229869376_10154795609714377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just tried to enter code to get £20 from a £60 shop online  Typical it didn t work  I then contacted Sainsburys by online chat was given another code and surprise surprise that didn t work either. Why do stores give out supposedly discount codes when they never work Really really annoying  So basically I shall shop elsewhere 😪;2016-04-30T19:07:13+0000;10154795609714377_10154798363529377;dfe631e80c62c11b5592a20f305564f573e5f7b0;1;None of these items were on my shopping list I will do it tomorrow  Thanks;2016-05-01T20:17:09+0000;0
4_4;90229869376_10154795609714377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just tried to enter code to get £20 from a £60 shop online  Typical it didn t work  I then contacted Sainsburys by online chat was given another code and surprise surprise that didn t work either. Why do stores give out supposedly discount codes when they never work Really really annoying  So basically I shall shop elsewhere 😪;2016-04-30T19:07:13+0000;10154795609714377_10154798395774377;pageowner;1;Thanks! We'll check the vouchers for you to see if there's anything that would restrict it. Could you also send us screenshots of the basket so we can verify for you? Ryan.;2016-05-01T20:35:00+0000;0
4_5;90229869376_10154795609714377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just tried to enter code to get £20 from a £60 shop online  Typical it didn t work  I then contacted Sainsburys by online chat was given another code and surprise surprise that didn t work either. Why do stores give out supposedly discount codes when they never work Really really annoying  So basically I shall shop elsewhere 😪;2016-04-30T19:07:13+0000;10154795609714377_10154798402209377;dfe631e80c62c11b5592a20f305564f573e5f7b0;1;;2016-05-01T20:39:18+0000;0
4_6;90229869376_10154795609714377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just tried to enter code to get £20 from a £60 shop online  Typical it didn t work  I then contacted Sainsburys by online chat was given another code and surprise surprise that didn t work either. Why do stores give out supposedly discount codes when they never work Really really annoying  So basically I shall shop elsewhere 😪;2016-04-30T19:07:13+0000;10154795609714377_10154798402549377;dfe631e80c62c11b5592a20f305564f573e5f7b0;1;;2016-05-01T20:39:31+0000;0
4_7;90229869376_10154795609714377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just tried to enter code to get £20 from a £60 shop online  Typical it didn t work  I then contacted Sainsburys by online chat was given another code and surprise surprise that didn t work either. Why do stores give out supposedly discount codes when they never work Really really annoying  So basically I shall shop elsewhere 😪;2016-04-30T19:07:13+0000;10154795609714377_10154798403209377;dfe631e80c62c11b5592a20f305564f573e5f7b0;1;;2016-05-01T20:39:42+0000;0
4_8;90229869376_10154795609714377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just tried to enter code to get £20 from a £60 shop online  Typical it didn t work  I then contacted Sainsburys by online chat was given another code and surprise surprise that didn t work either. Why do stores give out supposedly discount codes when they never work Really really annoying  So basically I shall shop elsewhere 😪;2016-04-30T19:07:13+0000;10154795609714377_10154798403469377;dfe631e80c62c11b5592a20f305564f573e5f7b0;1;;2016-05-01T20:39:51+0000;0
4_9;90229869376_10154795609714377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just tried to enter code to get £20 from a £60 shop online  Typical it didn t work  I then contacted Sainsburys by online chat was given another code and surprise surprise that didn t work either. Why do stores give out supposedly discount codes when they never work Really really annoying  So basically I shall shop elsewhere 😪;2016-04-30T19:07:13+0000;10154795609714377_10154798403629377;dfe631e80c62c11b5592a20f305564f573e5f7b0;1;;2016-05-01T20:39:58+0000;0
