status;post_user_112463368812803;112463368812803_1299821433410318;https://www.facebook.com/112463368812803/posts/1299821433410318;How dare you let your staff go home at 10pm on NYE when people need food! I m disgusted! You should chain your staff to the tills and never let them leave!;;;;;2016-12-31T23:23:03+0000;1483226583;2017-01-01 00:23:03;9;3;17;0;20;3;2;1;4;0;9;0;0;8;0;0;0
status;post_user_112463368812803;112463368812803_1299812173411244;https://www.facebook.com/112463368812803/posts/1299812173411244;Love your glitter paper used it for 2 years now. Please don t let the haters win and bring it back next year x;;;;;2016-12-31T23:10:38+0000;1483225838;2017-01-01 00:10:38;6;2;6;0;8;2;1;1;0;0;6;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1299801836745611;https://www.facebook.com/112463368812803/posts/1299801836745611;What s your return policy on faulty goods?   Bought 2 2ds consoles back in October for Christmas so obviously they ve been in use for a week now and one seems to have just broke it s not charging or turning on I no longer have the box unfortunately so don t really know what to do;;;;;2016-12-31T22:56:03+0000;1483224963;2016-12-31 23:56:03;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1299783826747412;https://www.facebook.com/112463368812803/posts/1299783826747412;Went to your store in St Katherines at 21.50 tonight as I m staying in the tower hotel needed to get my three year old some food for the morning but was told by a security guard in a rude way that it was closed even tho i pointed out the sign that said 10pmclosing  i asked for the manager but was told the security guard was th manager tonight. Wont use you lot again aftet this  I am a loyal customer and on new years eve when I thought I would treat my family I get this treatment.;;;;;2016-12-31T22:26:28+0000;1483223188;2016-12-31 23:26:28;4;129;4;1;134;117;31;86;300;0;4;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1299755120083616;https://www.facebook.com/112463368812803/posts/1299755120083616;Would like to say a big thank you to the staff at Tesco in Irvine  North Ayrshire for their help today. My daughter fell and split her head open while I was at the checkout. The staff were there in an instant to help  they gave us an ice pack  they also gave my daughter a sticker book to keep her occuiped while the first aider had a look at her and then they even helped me out to my car. Huge thanks to everyone involved. 😍;;;;;2016-12-31T21:50:56+0000;1483221056;2016-12-31 22:50:56;29;1;29;0;30;1;1;0;0;0;29;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1299730010086127;https://www.facebook.com/112463368812803/posts/1299730010086127;As a customer for a number of years I am disgusted that having ordered food for this evening for delivery I have not had a phone call to say your not bothering - having ordered this two weeks ago! So I have had to nip to Sainsbury s for dinner and have nothing now for next week or tomorrow #newyearspoilt #tesco #everylittlehelps;;;;;2016-12-31T21:07:32+0000;1483218452;2016-12-31 22:07:32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1299723376753457;https://www.facebook.com/112463368812803/posts/1299723376753457;Hi  I have quite a few receipts (4 or 5 months old) which needs to be added to my Clubcard. Please let me know how to do it?;;;;;2016-12-31T21:04:02+0000;1483218242;2016-12-31 22:04:02;0;6;0;0;6;6;4;2;8;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1299711506754644;https://www.facebook.com/112463368812803/posts/1299711506754644;I have just checked my Lloyds bank and found that Tesco bank have taken  a payment for car insurance. I did not renew my car insurance with Tesco as the quote was far too expensive. I have tried the  phone numbers and say they are now closed. My car insurance reference number is 3136435V. I wish for you to return the money taken out of my Lloyds bank account ASAP as the insurance period started 00.01 hours 01-01-2017;;;;;2016-12-31T20:47:51+0000;1483217271;2016-12-31 21:47:51;0;3;0;0;3;3;3;0;4;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1299705080088620;https://www.facebook.com/112463368812803/posts/1299705080088620;What an absolute joke all these tesco closed tonight. How dare they close so their staff can see 2017 in with their  friends  family  and loved ones. Now me and my pal chardonnay  will have to go without our  bottle of Lambrini.;;;;;2016-12-31T20:38:14+0000;1483216694;2016-12-31 21:38:14;3;0;7;0;7;0;0;0;0;0;3;1;0;3;0;0;0
status;post_user_112463368812803;112463368812803_1299704486755346;https://www.facebook.com/112463368812803/posts/1299704486755346;Dear Tesco  I braved one of your stores today for some NYE supplies  the main element of which was party poppers. Now  I feel that the clue is in the name and that this product should indeed  pop.  My 5 year old Son  hanging eagerly from the string of the first one  pulled....... and the string came off in his hand. The only  pop  evident was the sound of his little  hopeful heart breaking. We tried another 4 times and the same thing happened. At £3.50 I was reluctant to purchase them anyway  being that they would simply be money  literally  burnt. But knowing that my children find them an integral part of New Year s Eve  I purchased them.   Tesco  I now fear that our midnight celebrations will be  damp  or at least premature as we will have to manually burst the party poppers and unravel the cheap paper insides ourselves.   I ve endured many a disappointing bang in my lifetime but now you re messing with my kids and I have to draw the line at that.   We will start prepping for midnight at 11:45 due to the terrible quality of your party poppers. I hope you can live with yourselves.   Unpopped  Gosport.;;;;;2016-12-31T20:37:25+0000;1483216645;2016-12-31 21:37:25;9;16;20;2;38;16;12;4;10;0;9;0;0;11;0;0;0
