status;post_user_112463368812803;112463368812803_1069769403082190;https://www.facebook.com/112463368812803/posts/1069769403082190;Do you still deliver to BFPO addresses?;;;;;2016-03-31T23:13:55+0000;1459466035;2016-04-01 01:13:55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1069611223098008;https://www.facebook.com/112463368812803/posts/1069611223098008;Well tried Asda this week due to amount of problems had with Tesco! And so far so good!! But not hard when constantly getting bad dates on items! Or deliver your shopping elsewhere or even leave all your fresh produce on the van!!;;;;;2016-03-31T21:25:00+0000;1459459500;2016-03-31 23:25:00;0;5;0;0;5;5;3;2;0;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1069579673101163;https://www.facebook.com/112463368812803/posts/1069579673101163;Very disappointed with tesco delivery tonight. Had a text earlier with  sincere apologies  that my delivery would be late. Two hours late and still another 45 minutes until my new scheduled time. Forcing people to stay up late is crazy. We have a young baby and no doubt will be woken up by her early so waiting up for my shopping is ridiculous. Let s wait and see if my shopping actually arrives or even if I get anymore details from tesco. One text isn t sufficient to keeping the customer informed. Especially when no reason is given!!! No wonder I stopped using tesco before. Wish I d never come back;;;;;2016-03-31T20:58:22+0000;1459457902;2016-03-31 22:58:22;0;3;0;0;3;3;2;1;0;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1069570919768705;https://www.facebook.com/112463368812803/posts/1069570919768705;I looked on your website for vouchers for west Midlands safari park to take my 6 & 7 year old. Your website stated up to 30minutes for both emails  one confirmation and one with the voucher to be delivered. We decided to wait until the morning of going to check on the weather  ordered at 8.15  conformation email came through at 8:18  waited (whilst checking) until 9:20 before calling. Got the car and children packed up ready  and would like to point out that myself and husband had taken the day off work. Then told on the phone that the website is incorrect and it can take up to 2 hours! The lady on the phone checked to see if this could be accelerated only to be told by the support team that there is a delay and that the vouchers can take up to 4 hours now due to system traffic. So I had everything  including the children packed in the car  and 2 options  ruin everybody s day by saying that were not going and waste a day off work or pay out over £100 for us all to go!  Thank you very much Tesco for false advertising  upsetting me on a rare day off  delaying our day and losing me money  as had I not have been using the clubcard points we would not go or mention this to our children as we cannot really afford to pay out over £100 on 1 day but now have no other choice!;;;;;2016-03-31T20:51:01+0000;1459457461;2016-03-31 22:51:01;0;3;0;0;3;3;2;1;0;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1069541649771632;https://www.facebook.com/112463368812803/posts/1069541649771632;Not sure what has happened to your grapes of late but the 500g punnet of seedless grapes have been dreadful! The packaging says sweet  crisp and juicy however I have found them soft and sour and seriously lacking in flavour! We regularly buy grapes (2/3 packs a week) but the last few from you haven t been good 😔;;;;;2016-03-31T20:40:20+0000;1459456820;2016-03-31 22:40:20;1;11;1;0;12;11;3;8;1;0;1;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1069530799772717;https://www.facebook.com/112463368812803/posts/1069530799772717;Just a quick question is it true that you are going to stop selling  Easter  eggs as it offends some religious groups. As a Christian country why are we losing our Christian values? The Easter egg symbolises the stone from the tomb rolling away when Jesus rose from the dead. All faiths should be able to live together in harmony and respect each other s beliefs. I don t complain about other religious groups festivals and I don t think it s right that ours can t be tolerated.;;;;;2016-03-31T20:25:41+0000;1459455941;2016-03-31 22:25:41;1;10;1;0;11;9;7;2;15;0;1;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1069493553109775;https://www.facebook.com/112463368812803/posts/1069493553109775;I don t usually write reviews but I just wanted to say a massive thank you. Both my husband and step-daughter are gluten free and the choice is always boring/limited and expensive! I went online and found that you had 10x more products available at a much more reasonable cost as it was your own brand. It cost £1 for delivery and the man that delivered was really  really helpful  friendly and knowledgable. Then you gave us a card and a choccy bar to say thanks for shopping with you.  I genuinely feel as a parent to a child that usually misses out she ll be thrilled to see some of the goodies we now have!  Thank you x;;;;;2016-03-31T19:51:16+0000;1459453876;2016-03-31 21:51:16;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1069486239777173;https://www.facebook.com/112463368812803/posts/1069486239777173;Have to say Tesco have made a huge mistake in cutting its cleaning contractors hours. Some by 1/2 their weekly hours and by gosh it shows. The store is messy  toilets unclean and Tesco staff kicking the wrapping from shelf replenishing   would prefer they picked it up and disposed of it properly. If you need to save money try some other way  not on cleaning. I await your reply.;;;;;2016-03-31T19:43:18+0000;1459453398;2016-03-31 21:43:18;0;3;0;0;3;3;2;1;0;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1069426903116440;https://www.facebook.com/112463368812803/posts/1069426903116440;For Tesco Brockworth  we cannot thank the staff in store this evening enough for their help & professionalism when our daughter Evie-Mae cut her eye. Karen the manager & the two Hannah s kept calm and helped in every way possible. You truly have hearts of gold & Evie will be telling all her friends about it!  It s reassuring to know how well Tesco train your staff in first aid especially with children so thankyou!;;;;;2016-03-31T18:55:31+0000;1459450531;2016-03-31 20:55:31;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1069413049784492;https://www.facebook.com/112463368812803/posts/1069413049784492;Just want to say a big thank you to the produce staff at Tesco Potters Bar for all the boxes they managed to get for me  then took out to my car  then found even more for me a few hours later! Moving house is stressful  but they managed to take a little of that away.;;;;;2016-03-31T18:45:24+0000;1459449924;2016-03-31 20:45:24;1;3;1;0;4;3;1;2;0;0;1;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1069409693118161;https://www.facebook.com/112463368812803/posts/1069409693118161;Good evening Tesco  I wanted to let you know that I received a scam email in your name today. I couldn t find a contact email address on your site (probably not looking properly). I was going to forward it to you in case you could do something about it. I don t like to think that this email is duping people elsewhere.;;;;;2016-03-31T18:40:47+0000;1459449647;2016-03-31 20:40:47;0;4;0;0;4;4;2;2;1;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1069409103118220;https://www.facebook.com/112463368812803/posts/1069409103118220;Did a big shop with Tesco last weekend  should have known better  Not sure what Beef they use in the Beef & Red Wine Casserole they are selling but it was totally inedible full of Gristle and Fat  its gone in the Bin  Does anyone carry out QC on this food for goodness sake?? You guys need to seriously up your game...its simply not good enough!!;;;;;2016-03-31T18:39:13+0000;1459449553;2016-03-31 20:39:13;2;2;2;0;4;2;2;0;0;0;2;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1069408469784950;https://www.facebook.com/112463368812803/posts/1069408469784950;Very disappointed just spent £123 in Beccles Tesco s to find we have a parking fine £70 because we exceeded the 2 hours allowed.  Regularly spend £100 a week or more  think we may now shop in nearby Morrison s;;;;;2016-03-31T18:37:49+0000;1459449469;2016-03-31 20:37:49;1;5;1;0;6;5;4;1;8;0;1;0;0;0;0;0;0
