status;post_user_112463368812803;112463368812803_1128630760529387;https://www.facebook.com/112463368812803/posts/1128630760529387;Can I ask why when doing an online shop  that when I view the different categories all sorts of random items come up!? Since when has cat food been under hair care!? Its not persuading me to buy different items  its just annoying me.  Plus  how come delivery prices have suddenly increased a lot!? The double up event has stopped  delivery prices increased  the website is all over the place & annoying & your meat has gone downhill. Maybe its time to try another supermarket :(;;;;;2016-06-30T22:25:31+0000;1467325531;2016-07-01 00:25:31;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1128611397197990;https://www.facebook.com/112463368812803/posts/1128611397197990;I think you need to have a look at the despatch emails being sent from Tesco Direct.  I ordered today and my despatch email says I can collect it......... Today!!!!! Think you have a bug in your system that needs some attention.;;;;;2016-06-30T21:32:33+0000;1467322353;2016-06-30 23:32:33;0;3;0;0;3;3;2;1;0;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1128607763865020;https://www.facebook.com/112463368812803/posts/1128607763865020;I could not collect my order as my daughter was off school ill.  I called and it was sent on a van.  That made my day thanks dumfries store a couple of weeks ago x;;;;;2016-06-30T21:22:14+0000;1467321734;2016-06-30 23:22:14;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1128607233865073;https://www.facebook.com/112463368812803/posts/1128607233865073;I am very unhappy with the level of customer service within your Colchester store!  I was given an  ASOS  gift card as a birthday present which was bought in your rainham store. I tried to use it on Asos and was unable to. I contacted Asos who said to return it to tesco. Your Colchester store said they couldn t look it up as wasn t bought there. I even had the receipts as proof! The only thing  Tesco  would offer me was a  goodwill  Tesco voucher!!!! All I wanted was a refund or a new Asos voucher! Why is this such a challenge!? Any help would be appreciated. Many thanks;;;;;2016-06-30T21:20:10+0000;1467321610;2016-06-30 23:20:10;0;3;0;0;3;3;2;1;1;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1128606077198522;https://www.facebook.com/112463368812803/posts/1128606077198522;You may wish to rebrand your  fruit & fibre  range as  fibre & find the fruit  #treasurehunt  #oneraisin 🤔;;;;;2016-06-30T21:16:35+0000;1467321395;2016-06-30 23:16:35;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1128603100532153;https://www.facebook.com/112463368812803/posts/1128603100532153;A few Saturday s ago I visited the Tesco Extra store in Failsworth with my fiancé  my 17 month old daughter and my 4 year old son who has Autism. We decided to visit the Café for some lunch and grabbed a table and I went and ordered our food.  My son has major sensory issues and because of this can get upset and scared at noises and sounds that you or I wouldn t even notice. It could be a hand dryer  a hoover  a coffee machine or something we aren t even aware of.  I could tell on our visit that his anxiety levels were rising and I put it down to the coffee machine being so loud and the fact that it was going off quite regularly. The Café was getting busy which could have also contributed to his stress levels.  My son started to get upset and stressed which meant he was becoming louder and people were starting to look over at us. A very nice member of staff named Rachael came over and informed me that I couldn t have my meal as the chef hadn t prepared any that morning. She told me that I would be refunded for this error and so I received my meal for free which I thought was great customer service.  She told me to pick anything else that I wanted from the menu. After taking my order she came back with everyone else s food and I had to wait longer for mine. This made my little boy even more anxious so I gave him my iPhone to watch in the hope that it would be a distraction for him. Normally if we are out and about and he gets upset  he will watch cartoons on my phone and be much calmer.  Today it wasn t working and his anxiety levels peaked and he went into meltdown mode. He was extremely upset and stressed out and was shouting and screaming very loudly. I noticed people looking over at us and I guess its part and parcel of having a son on the spectrum but it doesn t make it any easier.  My daughter was also becoming bored and anxious which made her cranky and upset. This makes my son even more stressed and it also made me feel pressured to calm him down. We tried everything with him: talking to him  singing to him  tickling him  distracting him  giving him the iPhone but nothing was working today. Most days  one of those distractions works but not today. I genuinely felt lost and was ready to get up and walk out without having my lunch. Then the very nice lady called Rachael walked over and approached my son. She addressed him by his name (as she had heard me talking to him) and got down to his level and placed a little booklet in front of him.   It was a free Tesco Healthy Eating booklet which were on display at the till and it had stickers inside it so you can create your own farm. She handed the booklet to my son and asked him if he would like to do some stickers. She opened the booklet and showed him the stickers and almost immediately he stopped and looked at her and said  stickers . My son doesn t use many words so this was massive for him. She spent a few minutes calmly talking to him.  I thanked her for what she had done and proceeded to help my son with the stickers where he created his own farm. He sat there for the rest of our meal  happy until we had finished.  I called Rachael over and thanked her for the way she dealt with my son. When everyone else was staring and his anxiety levels were rising  she came over and gave him 5 minutes of her time. What people don t realise is that what she did would impact the rest of our day. If he would have remained in meltdown mode then we would have had a horrendous day with him but just a little thinking outside the box and offering him her time made a huge difference and gave us a happy boy.  She told me that a friend of hers teaches children with additional needs and that she recognised what was happening with my son. I think this is absolutely fantastic and this lady changed the course of our day just by being understanding and giving him 5 minutes of her time. In a situation where I was getting stressed out and wasn t sure of what to do next  she used simplicity and diffused a challenging situation.  I would like to publicly thank Rachael for doing what she did. Not many people have an awareness or an understanding of Autism and it can be very challenging and scary for people on the spectrum and also for their families.  I would like this message to be passed on to her please so that she is aware how grateful we are and I think you should be proud of having a member of staff like Rachael in your Failsworth store. All staff should have some basic training in dealing with people with additional needs. At the end of the day its a customer facing role and your customers are all different and every store should be an inclusive store.  Thank you Rachael.;;;;;2016-06-30T21:07:13+0000;1467320833;2016-06-30 23:07:13;3522;333;3865;813;5011;330;286;44;602;0;3488;315;21;2;2;0;0
status;post_user_112463368812803;112463368812803_1128600030532460;https://www.facebook.com/112463368812803/posts/1128600030532460;Can I buy a Gift Card in store?;;;;;2016-06-30T20:55:40+0000;1467320140;2016-06-30 22:55:40;0;5;0;0;5;5;2;3;1;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1128580470534416;https://www.facebook.com/112463368812803/posts/1128580470534416;8 weeks on one leg (the other broken unusable) stuck in house unable to go anywhere  only 6 weeks to go. I am in an out of the way village. Feeling fed up & bored but thankfull for online grocery shopping and home delivery. Thanks Tesco couldnt of got this far without you.;;;;;2016-06-30T20:17:38+0000;1467317858;2016-06-30 22:17:38;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1128575583868238;https://www.facebook.com/112463368812803/posts/1128575583868238;Still waiting for my shopping after booking it to arrive between 7 and 8 pm and it s now nearly 9pm. No phone calls or emails to say the delivery was going to be late. I ve had to order takeaway for tea for a family of 5 spending another £30 on top of the shopping  the takeaway has managed to arrive and be eaten but still no shopping!! I ve had to ring customer services and been kept on hold and still no explanation apart from being told it would be up to 45 mins late..now wondering if I should brave the torrential rain and walk to the shop for packed lunch stuff as possibly not going to get any shopping any time soon. Rang customer services once again and was told I would be refunded my £3 service charge from a £300 shop but they ve no idea where my shopping is!!!!!!!! Absolutely disgusting the lack of customer service I have received from tesco as a loyal customer.;;;;;2016-06-30T20:02:55+0000;1467316975;2016-06-30 22:02:55;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
status;post_user_112463368812803;112463368812803_1128574400535023;https://www.facebook.com/112463368812803/posts/1128574400535023;Hi I ve messaged but not had a response  have purchased an Alton towers ticket with my club card vouchers to use tomorrow  have been waiting for the email ticket since 6pm can you please get back to me regarding this?;;;;;2016-06-30T20:00:25+0000;1467316825;2016-06-30 22:00:25;0;4;0;0;4;4;3;1;1;0;0;0;0;0;0;0;0
