1_0;90229869376_10154711967464377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hello. We ve recently switched from Highland Spring still spa water 500ml to your own still Scottish mountain water. We find it a good alternative but it is extremely difficult to open new bottles. Some have proved impossible to open without visiting the tool shed. I wonder whether you have received other complaints already but if not could I ask you to see whether this is a problem which needs attention. I am in my early 60 s and I cannot imagine how much more difficult someone older  or a child with their lunch box  would find this product.;2016-03-31T21:57:13+0000;10154711967464377_10154716046189377;c0911b6c33ceb060ee697397a2bf9d133f3c385d;1;Hi Chris. It's<0045 6586>. Marigold glove is an idea but we only like to open bottles when we need them and can't always have a rubber glove on hand (!).;2016-04-01T22:25:51+0000;0
1_1;90229869376_10154711967464377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hello. We ve recently switched from Highland Spring still spa water 500ml to your own still Scottish mountain water. We find it a good alternative but it is extremely difficult to open new bottles. Some have proved impossible to open without visiting the tool shed. I wonder whether you have received other complaints already but if not could I ask you to see whether this is a problem which needs attention. I am in my early 60 s and I cannot imagine how much more difficult someone older  or a child with their lunch box  would find this product.;2016-03-31T21:57:13+0000;10154711967464377_10154714048324377;pageowner;0;Strange, sorry about that David! Can you pop over the barcode number please? I'll get this logged for the attention of our buyers. Chris.;2016-04-01T09:26:15+0000;0
1_2;90229869376_10154711967464377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hello. We ve recently switched from Highland Spring still spa water 500ml to your own still Scottish mountain water. We find it a good alternative but it is extremely difficult to open new bottles. Some have proved impossible to open without visiting the tool shed. I wonder whether you have received other complaints already but if not could I ask you to see whether this is a problem which needs attention. I am in my early 60 s and I cannot imagine how much more difficult someone older  or a child with their lunch box  would find this product.;2016-03-31T21:57:13+0000;10154711967464377_10154715451544377;c0911b6c33ceb060ee697397a2bf9d133f3c385d;1;That sounds a good idea.;2016-04-01T18:21:01+0000;0
1_3;90229869376_10154711967464377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hello. We ve recently switched from Highland Spring still spa water 500ml to your own still Scottish mountain water. We find it a good alternative but it is extremely difficult to open new bottles. Some have proved impossible to open without visiting the tool shed. I wonder whether you have received other complaints already but if not could I ask you to see whether this is a problem which needs attention. I am in my early 60 s and I cannot imagine how much more difficult someone older  or a child with their lunch box  would find this product.;2016-03-31T21:57:13+0000;10154711967464377_10154715443379377;3d5cac60ec0cc76e5d9c8a75046d2f812e33c550;0;Marigold gloves work wonders....😉;2016-04-01T18:17:56+0000;0
1_4;90229869376_10154711967464377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hello. We ve recently switched from Highland Spring still spa water 500ml to your own still Scottish mountain water. We find it a good alternative but it is extremely difficult to open new bottles. Some have proved impossible to open without visiting the tool shed. I wonder whether you have received other complaints already but if not could I ask you to see whether this is a problem which needs attention. I am in my early 60 s and I cannot imagine how much more difficult someone older  or a child with their lunch box  would find this product.;2016-03-31T21:57:13+0000;10154711967464377_10154716048974377;c0911b6c33ceb060ee697397a2bf9d133f3c385d;1;Hi Linda. Label says Caledonian water from the Campsie Fells xx;2016-04-01T22:28:21+0000;0
1_5;90229869376_10154711967464377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hello. We ve recently switched from Highland Spring still spa water 500ml to your own still Scottish mountain water. We find it a good alternative but it is extremely difficult to open new bottles. Some have proved impossible to open without visiting the tool shed. I wonder whether you have received other complaints already but if not could I ask you to see whether this is a problem which needs attention. I am in my early 60 s and I cannot imagine how much more difficult someone older  or a child with their lunch box  would find this product.;2016-03-31T21:57:13+0000;10154711967464377_10154717553374377;pageowner;1;Thanks David. I'd be glad to pass along your feedback. Can you confirm your Nectar card number? I would also like to pop some points on. Grant.;2016-04-02T13:53:04+0000;0
1_6;90229869376_10154711967464377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hello. We ve recently switched from Highland Spring still spa water 500ml to your own still Scottish mountain water. We find it a good alternative but it is extremely difficult to open new bottles. Some have proved impossible to open without visiting the tool shed. I wonder whether you have received other complaints already but if not could I ask you to see whether this is a problem which needs attention. I am in my early 60 s and I cannot imagine how much more difficult someone older  or a child with their lunch box  would find this product.;2016-03-31T21:57:13+0000;10154711967464377_10154717589469377;db89b3f0a7f42ee693e2bb2209207024f496c07f;1;Hi  David,  yes, owned by highland spring too. We are just back from Wales.  Our house is sold so been looking around Kington and Leominster for something.  How is antheas face now? X;2016-04-02T14:07:37+0000;0
1_7;90229869376_10154711967464377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hello. We ve recently switched from Highland Spring still spa water 500ml to your own still Scottish mountain water. We find it a good alternative but it is extremely difficult to open new bottles. Some have proved impossible to open without visiting the tool shed. I wonder whether you have received other complaints already but if not could I ask you to see whether this is a problem which needs attention. I am in my early 60 s and I cannot imagine how much more difficult someone older  or a child with their lunch box  would find this product.;2016-03-31T21:57:13+0000;10154711967464377_10154717718919377;c0911b6c33ceb060ee697397a2bf9d133f3c385d;1;Thats exciting Linda. You'll have to become Kington Show members. Anthea's face is much getter thanks, nicely healed up xx;2016-04-02T15:11:55+0000;0
1_8;90229869376_10154711967464377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hello. We ve recently switched from Highland Spring still spa water 500ml to your own still Scottish mountain water. We find it a good alternative but it is extremely difficult to open new bottles. Some have proved impossible to open without visiting the tool shed. I wonder whether you have received other complaints already but if not could I ask you to see whether this is a problem which needs attention. I am in my early 60 s and I cannot imagine how much more difficult someone older  or a child with their lunch box  would find this product.;2016-03-31T21:57:13+0000;10154711967464377_10154717726014377;c0911b6c33ceb060ee697397a2bf9d133f3c385d;1;Hello Grant, and thanks. Sadly I couldn't stop Anthea from throwing away one of the unopened bottles!  The number is 98263000 56201849 013.;2016-04-02T15:15:29+0000;0
1_9;90229869376_10154711967464377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hello. We ve recently switched from Highland Spring still spa water 500ml to your own still Scottish mountain water. We find it a good alternative but it is extremely difficult to open new bottles. Some have proved impossible to open without visiting the tool shed. I wonder whether you have received other complaints already but if not could I ask you to see whether this is a problem which needs attention. I am in my early 60 s and I cannot imagine how much more difficult someone older  or a child with their lunch box  would find this product.;2016-03-31T21:57:13+0000;10154711967464377_10154718106844377;pageowner;1;Hi David, I've popped 1,000 Nectar points (£5) to your balance to apologise for the inconvenience and so you're not left out of pocket. Your balance should increase within 72 hours. I've also let our suppliers know of the issue so they can monitor for any further cases. I hope you enjoy the rest of your weekend! Ryan.;2016-04-02T18:02:15+0000;0
