0_0;90229869376_10155274286329377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Can t believe there weren t any 2 pints of semi skimmed milk in the whole local supermarket this evening-the assistant even checked in the storage area for me  the till assistant re-conned it was because the weather is a bit unsettled at the mo!!;2016-09-30T23:37:28+0000;10155274286329377_10155275052549377;a6549c128adc25f43a8a7bf744334276c5d7fffc;0;Try Soya milk, or almond or coconut milk - so much better for you, for the environment and for the poor cows - and totally delicious too!;2016-10-01T05:43:32+0000;2
0_1;90229869376_10155274286329377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Can t believe there weren t any 2 pints of semi skimmed milk in the whole local supermarket this evening-the assistant even checked in the storage area for me  the till assistant re-conned it was because the weather is a bit unsettled at the mo!!;2016-09-30T23:37:28+0000;10155274286329377_10155277557569377;fe2f5dcf898d59cd39137a0f1a7fb9bacf7235cf;1;Colchester Avenue in Cardiff, staff are friendly but sometimes stock isn't right unfortunately.;2016-10-01T22:27:30+0000;0
0_2;90229869376_10155274286329377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Can t believe there weren t any 2 pints of semi skimmed milk in the whole local supermarket this evening-the assistant even checked in the storage area for me  the till assistant re-conned it was because the weather is a bit unsettled at the mo!!;2016-09-30T23:37:28+0000;10155274286329377_10155279974289377;pageowner;1;Hi there, what time were you in store? What other products have you experienced problems with? I'll get this fed back to the store. Allie;2016-10-02T16:14:12+0000;0
0_3;90229869376_10155274286329377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Can t believe there weren t any 2 pints of semi skimmed milk in the whole local supermarket this evening-the assistant even checked in the storage area for me  the till assistant re-conned it was because the weather is a bit unsettled at the mo!!;2016-09-30T23:37:28+0000;10155274286329377_10155279982029377;fe2f5dcf898d59cd39137a0f1a7fb9bacf7235cf;1;Thanks for reply but I don't like to make a fuss, it was about 5pm on a friday evening so was a busy time in the shop. The only other item usually a bit low is the 3 pack of lemon cheesecake so not a major issue, thanks.;2016-10-02T16:17:16+0000;0
0_4;90229869376_10155274286329377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Can t believe there weren t any 2 pints of semi skimmed milk in the whole local supermarket this evening-the assistant even checked in the storage area for me  the till assistant re-conned it was because the weather is a bit unsettled at the mo!!;2016-09-30T23:37:28+0000;10155274286329377_10155282672489377;pageowner;1;Thanks Mary. I've made sure your comments have been highlighted to the relevant department to address. Thanks again for bringing this to our attention. Amanda.;2016-10-03T10:38:01+0000;0
0_5;90229869376_10155274286329377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Can t believe there weren t any 2 pints of semi skimmed milk in the whole local supermarket this evening-the assistant even checked in the storage area for me  the till assistant re-conned it was because the weather is a bit unsettled at the mo!!;2016-09-30T23:37:28+0000;10155274286329377_10155276248309377;pageowner;0;Oh dear, sorry Mary! Which store did you visit? Mel.;2016-10-01T14:36:19+0000;0
3_0;90229869376_10155274131249377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;How can Sainsbury s justify by putting the price of there butter up by nearly 32% overnight its a disgrace. I ll think twice about shopping there again.;2016-09-30T22:24:19+0000;10155274131249377_10155276259939377;pageowner;0;Hi there. We’re committed to offering great quality food at fair prices which is sourced with integrity. We regularly review our prices to make sure we offer value for money whilst remaining competitive. Although we try to keep our pricing as fair as possible, sometimes prices can go up as well as down. I'm sorry you're unhappy Weston. I can certainly log your feedback, can you confirm which butter it is? Allie;2016-10-01T14:40:51+0000;0
3_1;90229869376_10155274131249377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;How can Sainsbury s justify by putting the price of there butter up by nearly 32% overnight its a disgrace. I ll think twice about shopping there again.;2016-09-30T22:24:19+0000;10155274131249377_10155279434479377;pageowner;1;I'm sorry the price of the product has increased. Would you be able to PM us your email address? I would be more than happy to log your comments for the consideration of our buying team. Grant;2016-10-02T12:36:37+0000;0
3_2;90229869376_10155274131249377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;How can Sainsbury s justify by putting the price of there butter up by nearly 32% overnight its a disgrace. I ll think twice about shopping there again.;2016-09-30T22:24:19+0000;10155274131249377_10155276425219377;530c8f13ee4e805099686057a1e03d4e5d95614e;0;This was Sainsbury's own brand I cannot believe it has gone up from 85p to £1.10 I really hope you tell me tge store has made a mistake;2016-10-01T15:43:26+0000;0
4_0;90229869376_10155274080474377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just had my food shopping delivered (late) and items received with the shelf life dated 30th September... Correct me if wrong but 2 hours in which to use my items is pretty harsh... The whole point of me ordering online and having it delivered is so I don t have to spend my weekends after a long working week coming into store. Now I will have to make a trip into store at my expense to replace these items. Not a happy customer. 😡;2016-09-30T21:56:19+0000;10155274080474377_10155274199274377;640621ce1248f98b0c9fd4976f61267967c475ca;1;Puts me off ordering online... We're new to it and use the service for convenience! #disappointed Hope you get yours sorted.;2016-09-30T22:52:50+0000;0
4_1;90229869376_10155274080474377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just had my food shopping delivered (late) and items received with the shelf life dated 30th September... Correct me if wrong but 2 hours in which to use my items is pretty harsh... The whole point of me ordering online and having it delivered is so I don t have to spend my weekends after a long working week coming into store. Now I will have to make a trip into store at my expense to replace these items. Not a happy customer. 😡;2016-09-30T21:56:19+0000;10155274080474377_10155274205004377;d1666ee810c76fd02f463ea1c017de80c68acf1c;1;Me too, I've only just started shopping with sainsburys but seeing that chicken tonight, it's disgusting😷 I've emailed and messaged them as soon as it was delivered but I haven't had a reply yet.;2016-09-30T22:55:40+0000;0
4_2;90229869376_10155274080474377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just had my food shopping delivered (late) and items received with the shelf life dated 30th September... Correct me if wrong but 2 hours in which to use my items is pretty harsh... The whole point of me ordering online and having it delivered is so I don t have to spend my weekends after a long working week coming into store. Now I will have to make a trip into store at my expense to replace these items. Not a happy customer. 😡;2016-09-30T21:56:19+0000;10155274080474377_10155274252179377;0003641369408170e52104fd89b3dd61db1559b1;1;Gemma Moore that's why i don't online food shop;2016-09-30T23:18:12+0000;0
4_3;90229869376_10155274080474377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just had my food shopping delivered (late) and items received with the shelf life dated 30th September... Correct me if wrong but 2 hours in which to use my items is pretty harsh... The whole point of me ordering online and having it delivered is so I don t have to spend my weekends after a long working week coming into store. Now I will have to make a trip into store at my expense to replace these items. Not a happy customer. 😡;2016-09-30T21:56:19+0000;10155274080474377_10155274826364377;5c6f857a1b97abacf91068e0313f4530b0304e7c;1;Do you guys know about free food when shopping on line ?;2016-10-01T03:35:43+0000;0
4_4;90229869376_10155274080474377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just had my food shopping delivered (late) and items received with the shelf life dated 30th September... Correct me if wrong but 2 hours in which to use my items is pretty harsh... The whole point of me ordering online and having it delivered is so I don t have to spend my weekends after a long working week coming into store. Now I will have to make a trip into store at my expense to replace these items. Not a happy customer. 😡;2016-09-30T21:56:19+0000;10155274080474377_10155275170854377;640621ce1248f98b0c9fd4976f61267967c475ca;1;Ha Debbie... Can you picture my angry face? 😡;2016-10-01T06:53:27+0000;0
4_5;90229869376_10155274080474377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just had my food shopping delivered (late) and items received with the shelf life dated 30th September... Correct me if wrong but 2 hours in which to use my items is pretty harsh... The whole point of me ordering online and having it delivered is so I don t have to spend my weekends after a long working week coming into store. Now I will have to make a trip into store at my expense to replace these items. Not a happy customer. 😡;2016-09-30T21:56:19+0000;10155274080474377_10155275171884377;0003641369408170e52104fd89b3dd61db1559b1;1;i can gemma and last thing you need;2016-10-01T06:54:22+0000;1
4_6;90229869376_10155274080474377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just had my food shopping delivered (late) and items received with the shelf life dated 30th September... Correct me if wrong but 2 hours in which to use my items is pretty harsh... The whole point of me ordering online and having it delivered is so I don t have to spend my weekends after a long working week coming into store. Now I will have to make a trip into store at my expense to replace these items. Not a happy customer. 😡;2016-09-30T21:56:19+0000;10155274080474377_10155274180724377;d1666ee810c76fd02f463ea1c017de80c68acf1c;0;Exactly the same has happened with mine too tonight, it's ridiculous! To top it off my fresh chicken is partly yellow!!😠 x;2016-09-30T22:48:17+0000;0
4_7;90229869376_10155274080474377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just had my food shopping delivered (late) and items received with the shelf life dated 30th September... Correct me if wrong but 2 hours in which to use my items is pretty harsh... The whole point of me ordering online and having it delivered is so I don t have to spend my weekends after a long working week coming into store. Now I will have to make a trip into store at my expense to replace these items. Not a happy customer. 😡;2016-09-30T21:56:19+0000;10155274080474377_10155275174514377;640621ce1248f98b0c9fd4976f61267967c475ca;1;Even the delivery bloke said they shouldn't have sent items with that date on. I'm usually so particular when I do it myself I did wonder if it would meet my expectations... But Clearly not!;2016-10-01T06:56:48+0000;0
4_8;90229869376_10155274080474377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just had my food shopping delivered (late) and items received with the shelf life dated 30th September... Correct me if wrong but 2 hours in which to use my items is pretty harsh... The whole point of me ordering online and having it delivered is so I don t have to spend my weekends after a long working week coming into store. Now I will have to make a trip into store at my expense to replace these items. Not a happy customer. 😡;2016-09-30T21:56:19+0000;10155274080474377_10155275256124377;548c75f8ac1a1ae9bd8b2fc79d2db1f953aeb975;1;yeah it's really naughty, you've obviously had some idiot picking out you order! You don't have to accept it at the door if you aren't happy with it, for future reference. Try Waitrose next time, they are brilliant, they email you the morning of your order with any short dates etc;2016-10-01T07:28:57+0000;0
4_9;90229869376_10155274080474377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just had my food shopping delivered (late) and items received with the shelf life dated 30th September... Correct me if wrong but 2 hours in which to use my items is pretty harsh... The whole point of me ordering online and having it delivered is so I don t have to spend my weekends after a long working week coming into store. Now I will have to make a trip into store at my expense to replace these items. Not a happy customer. 😡;2016-09-30T21:56:19+0000;10155274080474377_10155275747414377;640621ce1248f98b0c9fd4976f61267967c475ca;1;Thanks Rachel;2016-10-01T11:24:16+0000;0
